total_charges,contract_month_to_month,contract_two_year,monthly_charges,device_protection,tenure
1197.0,0.0,1.0,19.95,0,60
346.5,1.0,0.0,19.25,0,18
296.5,1.0,0.0,29.65,0,10
422.5,1.0,0.0,84.5,1,5
81.6,0.0,0.0,20.4,0,4
1608.75,0.0,1.0,24.75,0,65
1774.5,0.0,1.0,25.35,0,70
1632.6000000000001,1.0,0.0,90.7,1,18
1240.0,0.0,1.0,20.0,0,62
3943.5,0.0,1.0,59.75,0,66
5362.5,0.0,1.0,82.5,0,65
210.89999999999998,1.0,0.0,70.3,0,3
691.9000000000001,1.0,0.0,20.35,0,34
1452.8,1.0,0.0,90.8,1,16
5613.3,0.0,0.0,103.95,1,54
5247.5,1.0,0.0,104.95,1,50
7472.75,0.0,1.0,105.25,1,71
747.5,1.0,0.0,74.75,0,10
50.8,1.0,0.0,50.8,0,1
427.5,0.0,0.0,23.75,0,18
245.2,1.0,0.0,61.3,0,4
4396.4,0.0,1.0,75.8,1,58
5488.0,0.0,0.0,98.0,0,56
160.5,1.0,0.0,80.25,0,2
2524.8,1.0,0.0,78.9,1,32
2912.0,0.0,0.0,52.0,0,56
3051.0,1.0,0.0,84.75,0,36
257.6,1.0,0.0,64.4,0,4
4528.85,1.0,0.0,85.45,0,53
458.0,1.0,0.0,45.8,0,10
122.0,1.0,0.0,30.5,0,4
19.9,1.0,0.0,19.9,0,1
3526.65,1.0,0.0,69.15,0,51
1193.4,1.0,0.0,99.45,1,12
295.5,0.0,0.0,49.25,0,6
2479.05,0.0,1.0,39.35,1,63
70.6,1.0,0.0,70.6,0,1
5044.799999999999,1.0,0.0,105.1,0,48
405.0,1.0,0.0,81.0,0,5
703.5,0.0,0.0,20.1,0,35
509.09999999999997,1.0,0.0,84.85,0,6
39.5,1.0,0.0,19.75,0,2
987.5,0.0,0.0,19.75,0,50
2323.2000000000003,1.0,0.0,70.4,0,33
633.9499999999999,0.0,1.0,20.45,0,31
183.15,0.0,1.0,20.35,0,9
4654.8,1.0,0.0,86.2,1,54
4399.900000000001,0.0,0.0,95.65,1,46
3529.2,0.0,0.0,103.8,0,34
6901.2,0.0,1.0,97.2,0,71
4003.6499999999996,0.0,1.0,63.55,1,63
1272.45,0.0,1.0,24.95,0,51
2317.9,1.0,0.0,89.15,0,26
6336.0,0.0,1.0,99.0,1,64
24.8,1.0,0.0,24.8,0,1
5218.55,0.0,0.0,85.55,0,61
1410.0,1.0,0.0,94.0,1,15
6761.6,0.0,0.0,105.65,0,64
905.4,1.0,0.0,50.3,0,18
5415.0,0.0,0.0,95.0,0,57
859.6,0.0,1.0,61.4,0,14
1449.8999999999999,1.0,0.0,80.55,0,18
5652.0,0.0,1.0,78.5,0,72
8001.0,0.0,1.0,114.3,1,70
761.9,0.0,1.0,20.05,0,38
4260.2,0.0,1.0,62.65,1,68
1051.05,1.0,0.0,80.85,0,13
6025.5,0.0,1.0,92.7,0,65
3013.5,1.0,0.0,100.45,1,30
3835.2000000000003,0.0,1.0,75.2,0,51
2627.25,1.0,0.0,84.75,1,31
805.0500000000001,1.0,0.0,89.45,0,9
5724.0,0.0,1.0,79.5,1,72
721.5,1.0,0.0,72.15,0,10
732.6,0.0,0.0,19.8,0,37
152.8,1.0,0.0,76.4,1,2
5549.5,0.0,0.0,100.9,0,55
3144.9,1.0,0.0,95.3,1,33
4183.7,0.0,0.0,90.95,1,46
54.5,1.0,0.0,54.5,0,1
1232.0,1.0,0.0,61.6,0,20
719.1,1.0,0.0,79.9,1,9
3076.8,1.0,0.0,96.15,0,32
942.4,1.0,0.0,49.6,1,19
4571.0,0.0,1.0,65.3,1,70
1525.0,0.0,1.0,25.0,0,61
1181.7,1.0,0.0,45.45,0,26
4848.75,1.0,0.0,107.75,1,45
5524.2,0.0,1.0,89.1,1,62
19.65,1.0,0.0,19.65,0,1
134.25,1.0,0.0,44.75,0,3
4165.599999999999,0.0,0.0,101.6,1,41
6911.05,0.0,1.0,103.15,1,67
84.65,1.0,0.0,84.65,0,1
6791.150000000001,0.0,0.0,95.65,0,71
2778.7,0.0,0.0,75.1,0,37
3681.0,0.0,1.0,61.35,0,60
69.55,1.0,0.0,69.55,0,1
118.19999999999999,1.0,0.0,19.7,0,6
403.65000000000003,1.0,0.0,31.05,0,13
561.0,1.0,0.0,51.0,0,11
357.0,1.0,0.0,51.0,0,7
888.5,1.0,0.0,88.85,0,10
681.7,0.0,1.0,20.05,0,34
4036.2,0.0,1.0,65.1,0,62
4489.6,0.0,0.0,70.15,0,64
44.35,1.0,0.0,44.35,0,1
518.75,0.0,1.0,20.75,0,25
1457.3,0.0,0.0,56.05,1,26
199.5,0.0,0.0,19.95,0,10
5225.799999999999,0.0,0.0,98.6,1,53
557.9,1.0,0.0,79.7,0,7
2607.0,1.0,0.0,79.0,1,33
6350.95,0.0,1.0,89.45,1,71
2151.8,1.0,0.0,74.2,0,29
1944.0,1.0,0.0,81.0,0,24
992.0,1.0,0.0,49.6,1,20
84.6,1.0,0.0,84.6,0,1
2970.0,1.0,0.0,55.0,0,54
424.25,1.0,0.0,84.85,1,5
6062.400000000001,0.0,1.0,84.2,1,72
5527.599999999999,0.0,1.0,106.3,1,52
621.4499999999999,1.0,0.0,69.05,0,9
45.4,1.0,0.0,45.4,0,1
73.65,1.0,0.0,73.65,0,1
2438.7000000000003,0.0,0.0,73.9,1,33
4276.25,1.0,0.0,77.75,1,55
6855.15,0.0,1.0,99.35,0,69
50.75,1.0,0.0,50.75,0,1
4703.4,0.0,1.0,87.1,1,54
664.9499999999999,0.0,0.0,20.15,0,33
4441.5,0.0,0.0,98.7,1,45
277.2,1.0,0.0,25.2,0,11
334.20000000000005,1.0,0.0,55.7,0,6
1372.35,1.0,0.0,65.35,1,21
1644.5,0.0,1.0,25.3,0,65
506.09999999999997,1.0,0.0,84.35,0,6
679.6,1.0,0.0,84.95,0,8
812.3499999999999,1.0,0.0,73.85,0,11
1042.75,0.0,1.0,24.25,0,43
2538.2,0.0,0.0,51.8,0,49
46.0,1.0,0.0,46.0,0,1
1191.0,1.0,0.0,79.4,0,15
3630.0,0.0,1.0,60.5,1,60
426.70000000000005,1.0,0.0,25.1,0,17
1148.8,1.0,0.0,71.8,0,16
701.75,0.0,0.0,20.05,0,35
3889.6000000000004,0.0,0.0,88.4,0,44
363.0,0.0,0.0,30.25,0,12
20.2,1.0,0.0,20.2,0,1
1677.2,0.0,0.0,59.9,0,28
1760.5,0.0,1.0,25.15,0,70
230.0,1.0,0.0,46.0,0,5
1823.3999999999999,1.0,0.0,101.3,1,18
5386.5,0.0,1.0,76.95,0,70
497.7,1.0,0.0,55.3,0,9
6194.150000000001,0.0,1.0,92.45,0,67
48.45,1.0,0.0,48.45,0,1
348.3,0.0,1.0,19.35,0,18
207.0,1.0,0.0,51.75,0,4
6155.7,0.0,0.0,86.7,1,71
2832.0,1.0,0.0,94.4,0,30
55.7,1.0,0.0,55.7,1,1
4633.75,0.0,0.0,84.25,1,55
3814.3500000000004,1.0,0.0,64.65,1,59
70.15,1.0,0.0,70.15,0,1
484.40000000000003,1.0,0.0,69.2,0,7
2459.25,0.0,1.0,54.65,0,45
1336.5,0.0,0.0,24.75,0,54
1221.45,0.0,0.0,23.95,0,51
7560.0,0.0,0.0,105.0,1,72
2633.4,0.0,0.0,59.85,0,44
40.1,1.0,0.0,20.05,0,2
6081.900000000001,0.0,0.0,92.15,1,66
3046.3999999999996,0.0,0.0,44.8,0,68
647.9,0.0,1.0,20.9,0,31
2003.4,1.0,0.0,95.4,0,21
1687.35,1.0,0.0,80.35,0,21
4680.5,0.0,1.0,85.1,1,55
312.3,1.0,0.0,34.7,0,9
8168.55,0.0,1.0,115.05,1,71
81.1,1.0,0.0,81.1,0,1
438.9,0.0,0.0,19.95,0,22
20.55,1.0,0.0,20.55,0,1
6502.599999999999,0.0,1.0,106.6,1,61
5772.05,0.0,1.0,86.15,1,67
1103.8999999999999,1.0,0.0,78.85,0,14
6298.25,1.0,0.0,106.75,1,59
1817.55,1.0,0.0,86.55,1,21
169.6,1.0,0.0,42.4,0,4
268.35,1.0,0.0,89.45,0,3
1697.5,0.0,1.0,24.25,0,70
293.70000000000005,1.0,0.0,97.9,0,3
430.5,0.0,0.0,20.5,0,21
392.0,1.0,0.0,19.6,0,20
445.5,0.0,0.0,20.25,0,22
55.7,1.0,0.0,55.7,0,1
1297.8000000000002,0.0,1.0,20.6,0,63
1386.0,0.0,1.0,19.8,0,70
1037.3999999999999,1.0,0.0,79.8,1,13
401.0,1.0,0.0,80.2,0,5
8380.800000000001,0.0,1.0,116.4,1,72
411.45,1.0,0.0,31.65,0,13
5743.150000000001,1.0,0.0,94.15,1,61
20.65,1.0,0.0,20.65,0,1
4303.599999999999,1.0,0.0,76.85,0,56
80.6,1.0,0.0,20.15,0,4
1933.75,0.0,1.0,55.25,0,35
702.9,1.0,0.0,39.05,1,18
5914.8,0.0,1.0,82.15,1,72
5047.0,0.0,0.0,103.0,1,49
4184.4,1.0,0.0,95.1,1,44
251.70000000000002,1.0,0.0,83.9,0,3
3520.55,1.0,0.0,95.15,1,37
4867.8,0.0,0.0,79.8,1,61
5236.0,0.0,1.0,74.8,1,70
69.85,1.0,0.0,69.85,0,1
838.4499999999999,1.0,0.0,20.45,0,41
5484.5,0.0,0.0,78.35,1,70
53.55,1.0,0.0,53.55,0,1
974.1,0.0,0.0,19.1,0,51
840.0,0.0,1.0,20.0,0,42
6573.0,0.0,1.0,93.9,1,70
957.5999999999999,0.0,0.0,19.95,0,48
7694.200000000001,0.0,1.0,113.15,1,68
1152.0,0.0,1.0,24.0,0,48
2208.7000000000003,1.0,0.0,84.95,0,26
885.5,1.0,0.0,80.5,0,11
19.3,1.0,0.0,19.3,0,1
517.05,0.0,0.0,19.15,0,27
4199.8,0.0,0.0,91.3,1,46
49.65,1.0,0.0,49.65,1,1
2500.1,0.0,1.0,54.35,1,46
478.74999999999994,1.0,0.0,19.15,0,25
353.8,1.0,0.0,88.45,0,4
256.75,0.0,1.0,19.75,0,13
2340.5,0.0,0.0,75.5,1,31
1926.25,1.0,0.0,83.75,0,23
38.8,1.0,0.0,19.4,0,2
1722.5,0.0,1.0,26.5,0,65
1991.0,1.0,0.0,90.5,0,22
1053.25,0.0,0.0,19.15,0,55
853.65,1.0,0.0,94.85,1,9
489.65000000000003,1.0,0.0,69.95,0,7
1431.5,0.0,0.0,40.9,0,35
481.5,0.0,1.0,80.25,1,6
48.6,1.0,0.0,48.6,0,1
1203.6,1.0,0.0,70.8,0,17
602.0,1.0,0.0,60.2,1,10
828.0,0.0,0.0,55.2,1,15
2232.0,1.0,0.0,55.8,0,40
703.9499999999999,0.0,0.0,54.15,0,13
2324.3500000000004,1.0,0.0,80.15,0,29
226.5,1.0,0.0,75.5,0,3
5823.200000000001,1.0,0.0,100.4,0,58
2814.75,0.0,0.0,62.55,0,45
5072.400000000001,0.0,1.0,70.45,1,72
5814.0,0.0,0.0,85.5,0,68
20.2,1.0,0.0,20.2,0,1
2071.0,1.0,0.0,54.5,0,38
41.5,1.0,0.0,20.75,0,2
223.85000000000002,1.0,0.0,20.35,0,11
1820.0,0.0,0.0,91.0,0,20
7545.599999999999,0.0,1.0,104.8,1,72
224.25,1.0,0.0,74.75,0,3
2393.15,1.0,0.0,104.05,1,23
2044.0,1.0,0.0,51.1,0,40
5567.599999999999,1.0,0.0,89.8,0,62
452.1,1.0,0.0,20.55,0,22
704.55,1.0,0.0,64.05,1,11
523.9499999999999,1.0,0.0,74.85,0,7
1256.45,1.0,0.0,96.65,0,13
20.05,1.0,0.0,20.05,0,1
4034.55,1.0,0.0,103.45,1,39
75.0,1.0,0.0,25.0,0,3
1177.4,0.0,1.0,20.3,0,58
158.10000000000002,1.0,0.0,26.35,0,6
19.9,1.0,0.0,19.9,0,1
1203.4,1.0,0.0,54.7,1,22
648.9,1.0,0.0,46.35,0,14
5776.0,0.0,0.0,90.25,1,64
19.95,1.0,0.0,19.95,0,1
123.89999999999999,1.0,0.0,20.65,0,6
79.6,1.0,0.0,79.6,0,1
992.55,0.0,0.0,25.45,0,39
390.0,0.0,0.0,19.5,0,20
75.9,1.0,0.0,75.9,0,1
76.2,1.0,0.0,76.2,1,1
4233.6,0.0,0.0,66.15,0,64
19.25,1.0,0.0,19.25,0,1
3178.6,1.0,0.0,69.1,0,46
1094.8,0.0,0.0,39.1,0,28
661.65,1.0,0.0,20.05,0,33
2332.2,0.0,0.0,59.8,1,39
3540.6,1.0,0.0,84.3,1,42
48.6,1.0,0.0,48.6,0,1
553.0,1.0,0.0,79.0,0,7
7374.5,0.0,1.0,105.35,1,70
1631.5,0.0,1.0,25.1,0,65
49.75,1.0,0.0,49.75,0,1
1705.5,1.0,0.0,94.75,0,18
2232.0,1.0,0.0,93.0,0,24
4529.700000000001,0.0,1.0,71.9,1,63
3412.2,0.0,0.0,77.55,0,44
79.4,1.0,0.0,19.85,0,4
70.25,1.0,0.0,70.25,0,1
3524.25,1.0,0.0,95.25,0,37
846.0,1.0,0.0,84.6,1,10
851.7,1.0,0.0,25.05,0,34
1860.25,0.0,0.0,53.15,1,35
80.6,1.0,0.0,20.15,0,4
3948.75,1.0,0.0,101.25,0,39
4323.65,0.0,0.0,100.55,1,43
409.70000000000005,1.0,0.0,24.1,0,17
1543.3,0.0,1.0,25.3,0,61
3518.2,0.0,0.0,71.8,1,49
78.8,0.0,0.0,19.7,0,4
3190.4,0.0,1.0,49.85,1,64
208.79999999999998,1.0,0.0,69.6,0,3
19.75,1.0,0.0,19.75,0,1
3232.0,0.0,0.0,80.8,1,40
60.0,1.0,0.0,60.0,0,1
692.4,1.0,0.0,86.55,0,8
20.85,1.0,0.0,20.85,0,1
2182.8,0.0,0.0,64.2,1,34
35.0,1.0,0.0,35.0,0,1
1979.25,1.0,0.0,50.75,1,39
6119.0,0.0,0.0,105.5,0,58
864.0,0.0,1.0,19.2,0,45
510.90000000000003,1.0,0.0,85.15,0,6
3897.9500000000003,0.0,0.0,90.65,1,43
820.0,0.0,1.0,20.0,0,41
373.25,1.0,0.0,74.65,0,5
4406.400000000001,0.0,1.0,61.2,1,72
79.8,0.0,0.0,19.95,0,4
493.2,1.0,0.0,54.8,0,9
5288.400000000001,0.0,1.0,73.45,1,72
1697.8500000000001,0.0,0.0,51.45,0,33
5792.400000000001,0.0,1.0,80.45,0,72
1192.4,1.0,0.0,54.2,0,22
7665.0,0.0,0.0,109.5,1,70
2192.4,1.0,0.0,104.4,1,21
1279.5,1.0,0.0,85.3,1,15
2299.7,1.0,0.0,79.3,0,29
1147.5,1.0,0.0,76.5,1,15
7462.099999999999,1.0,0.0,105.1,0,71
1828.8,0.0,1.0,25.4,0,72
1650.1499999999999,1.0,0.0,86.85,0,19
19.65,1.0,0.0,19.65,0,1
75.7,1.0,0.0,75.7,0,1
91.1,1.0,0.0,45.55,0,2
859.0999999999999,1.0,0.0,78.1,1,11
231.60000000000002,0.0,0.0,19.3,0,12
7735.0,0.0,1.0,110.5,1,70
1816.0,1.0,0.0,90.8,1,20
466.90000000000003,1.0,0.0,20.3,0,23
3986.1499999999996,0.0,1.0,81.35,1,49
391.8,1.0,0.0,97.95,0,4
3460.8,1.0,0.0,108.15,0,32
110.6,1.0,0.0,55.3,0,2
3901.95,0.0,1.0,56.55,0,69
483.0,1.0,0.0,80.5,0,6
472.79999999999995,0.0,1.0,19.7,0,24
3329.6,0.0,0.0,104.05,1,32
1426.95,0.0,1.0,52.85,0,27
2816.1,1.0,0.0,104.3,0,27
4677.700000000001,1.0,0.0,80.65,0,58
71.35,1.0,0.0,71.35,0,1
443.7,0.0,1.0,24.65,0,18
1001.1,0.0,1.0,21.3,0,47
7714.0,0.0,1.0,110.2,1,70
1162.2,1.0,0.0,89.4,1,13
1837.8,1.0,0.0,51.05,0,36
1326.6000000000001,0.0,1.0,19.8,0,67
199.0,1.0,0.0,19.9,0,10
1658.7,1.0,0.0,87.3,0,19
1409.3500000000001,0.0,1.0,19.85,0,71
6436.8,0.0,1.0,89.4,1,72
960.0,0.0,1.0,20.0,0,48
20.05,1.0,0.0,20.05,0,1
1498.5,1.0,0.0,83.25,1,18
20.6,1.0,0.0,20.6,0,1
6894.3,0.0,1.0,102.9,0,67
2697.9,0.0,1.0,39.1,1,69
1899.05,1.0,0.0,99.95,0,19
8244.0,0.0,1.0,114.5,1,72
767.6,0.0,1.0,20.2,0,38
2232.0,0.0,0.0,55.8,0,40
1476.2,0.0,1.0,24.2,0,61
810.0,1.0,0.0,81.0,0,10
2329.6,0.0,0.0,72.8,0,32
2096.85,1.0,0.0,99.85,0,21
5870.5,0.0,0.0,99.5,1,59
911.95,1.0,0.0,70.15,0,13
951.75,0.0,1.0,20.25,0,47
1794.0,0.0,1.0,26.0,0,69
39.8,1.0,0.0,19.9,0,2
419.1,1.0,0.0,19.05,0,22
1447.5,1.0,0.0,96.5,1,15
1052.0500000000002,0.0,1.0,19.85,0,53
719.6,1.0,0.0,25.7,0,28
446.6,0.0,0.0,20.3,0,22
70.15,1.0,0.0,70.15,0,1
1464.8,1.0,0.0,91.55,1,16
1891.1999999999998,0.0,1.0,39.4,0,48
3171.0,1.0,0.0,105.7,1,30
210.75,1.0,0.0,70.25,0,3
5343.75,0.0,1.0,93.75,0,57
6565.4,0.0,0.0,96.55,0,68
1380.0,0.0,0.0,60.0,0,23
3887.0,0.0,1.0,59.8,0,65
3988.6000000000004,0.0,0.0,90.65,0,44
7739.0,0.0,1.0,109.0,1,71
2519.7,0.0,0.0,68.1,1,37
244.79999999999998,1.0,0.0,20.4,0,12
5654.55,0.0,1.0,81.95,1,69
2119.25,1.0,0.0,60.55,1,35
328.0,1.0,0.0,65.6,0,5
4785.0,0.0,1.0,82.5,0,58
5925.599999999999,0.0,1.0,82.3,1,72
4906.8,0.0,1.0,68.15,1,72
20.3,1.0,0.0,20.3,0,1
3726.45,0.0,0.0,95.55,1,39
1070.6,0.0,0.0,20.2,0,53
2408.4,1.0,0.0,89.2,1,27
69.65,1.0,0.0,69.65,0,1
89.3,1.0,0.0,89.3,0,1
1346.3999999999999,1.0,0.0,74.8,0,18
929.1999999999999,0.0,1.0,20.2,0,46
6076.8,0.0,1.0,84.4,1,72
3151.7999999999997,1.0,0.0,87.55,1,36
100.6,1.0,0.0,25.15,0,4
495.0,0.0,1.0,19.8,0,25
2034.0,1.0,0.0,50.85,0,40
6451.200000000001,1.0,0.0,102.4,1,63
1444.5,1.0,0.0,96.3,1,15
777.0,1.0,0.0,55.5,0,14
7902.0,0.0,1.0,109.75,1,72
4149.6,1.0,0.0,106.4,0,39
2820.0,0.0,1.0,60.0,1,47
1687.2,1.0,0.0,88.8,0,19
426.0,1.0,0.0,85.2,0,5
456.3,1.0,0.0,35.1,0,13
1360.85,1.0,0.0,80.05,1,17
2568.7,1.0,0.0,75.55,0,34
2081.1,1.0,0.0,49.55,0,42
406.5,1.0,0.0,81.3,0,5
1696.8999999999999,0.0,1.0,23.9,0,71
1261.6000000000001,1.0,0.0,66.4,1,19
39.2,1.0,0.0,19.6,0,2
1071.6000000000001,0.0,1.0,18.8,0,57
7804.8,0.0,1.0,108.4,1,72
515.7,1.0,0.0,85.95,0,6
1452.65,1.0,0.0,85.45,0,17
4934.900000000001,0.0,1.0,80.9,1,61
71.0,1.0,0.0,71.0,0,1
5366.4,0.0,1.0,111.8,1,48
329.6,1.0,0.0,20.6,0,16
765.4499999999999,1.0,0.0,85.05,0,9
133.8,1.0,0.0,44.6,0,3
44.4,1.0,0.0,44.4,0,1
6831.5,0.0,1.0,105.1,1,65
8060.5,0.0,1.0,115.15,1,70
3588.0,0.0,0.0,59.8,0,60
1814.7,0.0,0.0,26.3,0,69
2469.25,1.0,0.0,70.55,0,35
441.1,1.0,0.0,20.05,0,22
5270.099999999999,0.0,1.0,79.85,1,66
70.3,1.0,0.0,70.3,0,1
79.35,1.0,0.0,79.35,0,1
3061.7,1.0,0.0,90.05,1,34
1760.3999999999999,0.0,1.0,24.45,0,72
1858.45,0.0,0.0,59.95,1,31
760.5,0.0,0.0,25.35,0,30
817.1999999999999,1.0,0.0,90.8,0,9
1409.0,1.0,0.0,70.45,0,20
651.6999999999999,1.0,0.0,34.3,1,19
6828.25,1.0,0.0,105.05,1,65
579.0,0.0,1.0,19.3,0,30
114.89999999999999,0.0,0.0,19.15,0,6
102.8,1.0,0.0,51.4,0,2
3808.0499999999997,1.0,0.0,71.85,0,53
527.8000000000001,1.0,0.0,75.4,0,7
3031.7000000000003,0.0,0.0,49.7,0,61
3167.5,0.0,0.0,45.25,0,70
1023.75,1.0,0.0,78.75,1,13
2856.0,0.0,0.0,81.6,1,35
140.8,1.0,0.0,70.4,0,2
227.39999999999998,1.0,0.0,75.8,0,3
228.29999999999998,1.0,0.0,76.1,0,3
5828.0,0.0,0.0,94.0,0,62
7484.400000000001,0.0,1.0,103.95,1,72
1256.85,0.0,1.0,19.95,0,63
1426.0,1.0,0.0,71.3,0,20
3878.0,0.0,0.0,110.8,1,35
1451.1,1.0,0.0,69.1,0,21
5958.2,0.0,0.0,96.1,0,62
732.0,1.0,0.0,48.8,0,15
2780.25,1.0,0.0,50.55,0,55
491.15,1.0,0.0,44.65,0,11
1500.25,1.0,0.0,88.25,1,17
1186.45,0.0,0.0,19.45,0,61
6340.3,0.0,1.0,89.3,1,71
140.0,1.0,0.0,70.0,0,2
673.75,0.0,1.0,19.25,0,35
1198.5,1.0,0.0,70.5,0,17
2044.35,1.0,0.0,97.35,0,21
923.55,0.0,1.0,19.65,0,47
62.550000000000004,1.0,0.0,20.85,0,3
58.949999999999996,1.0,0.0,19.65,0,3
851.4000000000001,0.0,1.0,19.35,0,44
44.0,1.0,0.0,44.0,0,1
4153.6,0.0,0.0,94.4,1,44
129.5,1.0,0.0,25.9,0,5
1335.6,1.0,0.0,55.65,0,24
69.65,1.0,0.0,69.65,0,1
1357.2,1.0,0.0,75.4,0,18
1006.0,1.0,0.0,100.6,1,10
4615.0,0.0,1.0,71.0,1,65
86.0,1.0,0.0,86.0,0,1
5668.35,0.0,0.0,106.95,1,53
63.599999999999994,0.0,0.0,21.2,0,3
2014.6499999999999,0.0,1.0,61.05,0,33
88.80000000000001,1.0,0.0,29.6,0,3
2718.3,0.0,0.0,79.95,1,34
275.8,0.0,1.0,19.7,0,14
263.90000000000003,1.0,0.0,20.3,0,13
2755.4,0.0,0.0,59.9,1,46
560.0500000000001,0.0,0.0,24.35,0,23
928.25,0.0,1.0,19.75,0,47
855.0999999999999,1.0,0.0,50.3,0,17
4684.4,1.0,0.0,95.6,0,49
2964.75,1.0,0.0,50.25,0,59
5889.15,0.0,1.0,85.35,1,69
457.6,0.0,0.0,41.6,1,11
516.5,1.0,0.0,51.65,0,10
288.0,0.0,1.0,24.0,0,12
4538.25,1.0,0.0,100.85,0,45
2334.15,1.0,0.0,59.85,1,39
1806.95,0.0,1.0,25.45,0,71
1696.8999999999999,0.0,1.0,23.9,0,71
796.9499999999999,0.0,0.0,24.15,0,33
5071.900000000001,1.0,0.0,75.7,0,67
1487.4,1.0,0.0,40.2,1,37
4140.5,1.0,0.0,84.5,0,49
457.65000000000003,1.0,0.0,50.85,0,9
4763.2,0.0,1.0,91.6,1,52
6923.0,0.0,0.0,98.9,0,70
85.0,1.0,0.0,85.0,0,1
1105.3,1.0,0.0,78.95,0,14
44.3,1.0,0.0,44.3,0,1
20.2,1.0,0.0,20.2,0,1
4170.400000000001,0.0,0.0,80.2,0,52
365.4,1.0,0.0,60.9,1,6
239.40000000000003,1.0,0.0,34.2,0,7
4004.4,1.0,0.0,85.2,1,47
2265.9,0.0,0.0,87.15,1,26
1357.5,1.0,0.0,54.3,0,25
1317.9,0.0,1.0,19.1,0,69
8118.0,0.0,1.0,112.75,1,72
79.8,1.0,0.0,19.95,0,4
1150.5,0.0,1.0,19.5,0,59
4391.849999999999,0.0,1.0,65.55,1,67
2048.7999999999997,1.0,0.0,78.8,0,26
2111.4,0.0,0.0,78.2,1,27
7578.0,0.0,1.0,105.25,1,72
535.5,1.0,0.0,89.25,1,6
1280.3,0.0,1.0,20.65,0,62
1374.0,0.0,0.0,68.7,0,20
471.90000000000003,1.0,0.0,78.65,1,6
1262.25,0.0,1.0,24.75,0,51
1204.75,0.0,1.0,19.75,0,61
5524.2,1.0,0.0,89.1,1,62
6098.400000000001,0.0,1.0,84.7,0,72
1274.0,1.0,0.0,98.0,1,13
472.25,1.0,0.0,94.45,1,5
315.0,1.0,0.0,105.0,1,3
2440.1,1.0,0.0,93.85,1,26
778.6999999999999,1.0,0.0,59.9,0,13
758.1,0.0,1.0,19.95,0,38
672.0,1.0,0.0,84.0,0,8
3702.6000000000004,1.0,0.0,108.9,1,34
604.8000000000001,1.0,0.0,33.6,1,18
4807.599999999999,0.0,0.0,85.85,1,56
1254.6000000000001,1.0,0.0,34.85,0,36
438.75,1.0,0.0,48.75,1,9
84.85,1.0,0.0,84.85,1,1
679.8,1.0,0.0,56.65,0,12
5432.099999999999,1.0,0.0,95.3,1,57
3103.8,0.0,0.0,73.9,1,42
808.5,0.0,1.0,24.5,0,33
5922.0,0.0,1.0,84.6,0,70
3056.6000000000004,1.0,0.0,44.95,0,68
24.7,1.0,0.0,24.7,0,1
3711.1,1.0,0.0,100.3,0,37
101.8,1.0,0.0,25.45,0,4
50.7,1.0,0.0,50.7,0,1
1100.0,1.0,0.0,55.0,1,20
4924.8,0.0,1.0,68.4,0,72
2786.9,1.0,0.0,89.9,1,31
1413.8999999999999,1.0,0.0,78.55,0,18
605.55,1.0,0.0,55.05,0,11
653.4,0.0,1.0,19.8,0,33
5235.900000000001,0.0,0.0,84.45,0,62
35.9,1.0,0.0,35.9,1,1
1292.0,1.0,0.0,80.75,0,16
1730.3000000000002,0.0,0.0,78.65,1,22
3025.75,1.0,0.0,61.75,1,49
2293.2000000000003,0.0,0.0,63.7,1,36
4176.900000000001,1.0,0.0,99.45,1,42
100.8,1.0,0.0,25.2,0,4
888.5999999999999,0.0,0.0,74.05,0,12
2715.6,1.0,0.0,87.6,1,31
445.75,1.0,0.0,89.15,0,5
1320.0,0.0,1.0,20.0,0,66
825.0,1.0,0.0,55.0,0,15
6681.6,0.0,1.0,104.4,1,64
200.5,1.0,0.0,20.05,0,10
628.25,1.0,0.0,89.75,0,7
994.6999999999999,1.0,0.0,34.3,0,29
1177.05,0.0,1.0,20.65,0,57
3875.5,1.0,0.0,84.25,0,46
1041.4499999999998,0.0,1.0,19.65,0,53
1357.4499999999998,0.0,0.0,79.85,0,17
767.6,0.0,1.0,20.2,0,38
297.0,0.0,0.0,19.8,0,15
1107.7,1.0,0.0,50.35,0,22
1192.1000000000001,1.0,0.0,85.15,0,14
4252.2,0.0,0.0,74.6,1,57
870.6500000000001,1.0,0.0,79.15,0,11
20.35,0.0,1.0,20.35,0,1
252.60000000000002,0.0,1.0,21.05,0,12
283.79999999999995,1.0,0.0,94.6,0,3
3409.2000000000003,1.0,0.0,94.7,0,36
1508.0,1.0,0.0,94.25,0,16
4709.25,0.0,0.0,72.45,1,65
149.9,1.0,0.0,74.95,0,2
4418.400000000001,1.0,0.0,105.2,1,42
8060.400000000001,0.0,1.0,111.95,1,72
1230.7,0.0,1.0,19.85,0,62
538.5,1.0,0.0,89.75,0,6
962.4000000000001,0.0,1.0,20.05,0,48
3813.25,0.0,1.0,108.95,1,35
1021.8,0.0,0.0,19.65,0,52
24.9,1.0,0.0,24.9,0,1
497.09999999999997,1.0,0.0,82.85,0,6
6617.2,0.0,1.0,93.2,1,71
5681.599999999999,0.0,0.0,84.8,1,67
4305.0,0.0,0.0,71.75,0,60
698.0500000000001,1.0,0.0,30.35,0,23
2139.15,0.0,0.0,54.85,1,39
292.5,0.0,0.0,19.5,0,15
