total_charges,contract_month_to_month,contract_two_year,monthly_charges,device_protection,tenure
50.55,1.0,0.0,50.55,0,1
548.5500000000001,0.0,1.0,23.85,0,23
1737.5,1.0,0.0,69.5,0,25
1051.4,1.0,0.0,75.1,0,14
800.5,1.0,0.0,80.05,0,10
2177.55,0.0,0.0,80.65,0,27
316.04999999999995,1.0,0.0,105.35,1,3
257.0,0.0,1.0,25.7,0,10
227.0,1.0,0.0,45.4,1,5
1262.4,0.0,1.0,26.3,0,48
454.65,1.0,0.0,64.95,1,7
2158.2,0.0,0.0,49.05,1,44
152.8,1.0,0.0,76.4,1,2
306.6,1.0,0.0,76.65,0,4
3655.6,1.0,0.0,98.8,0,37
250.9,1.0,0.0,19.3,0,13
2285.4,0.0,0.0,58.6,0,39
2356.2000000000003,0.0,0.0,56.1,0,42
4839.2,0.0,0.0,105.2,0,46
893.6,0.0,0.0,55.85,0,16
2484.0,0.0,1.0,46.0,1,54
2191.2000000000003,1.0,0.0,66.4,1,33
1113.2,1.0,0.0,50.6,1,22
3122.0,0.0,0.0,89.2,0,35
83.8,1.0,0.0,20.95,0,4
20.45,0.0,1.0,20.45,0,1
750.6,0.0,0.0,20.85,0,36
1357.5,1.0,0.0,54.3,0,25
213.3,0.0,1.0,71.1,0,3
2216.5,1.0,0.0,100.75,0,22
1611.2,1.0,0.0,100.7,1,16
5340.0,0.0,0.0,106.8,0,50
212.0,1.0,0.0,21.2,0,10
1857.5,0.0,0.0,74.3,1,25
3076.8,1.0,0.0,96.15,0,32
1219.0500000000002,0.0,1.0,19.35,0,63
243.25,1.0,0.0,48.65,0,5
1335.4,1.0,0.0,30.35,0,44
1538.4,1.0,0.0,96.15,0,16
1283.0,0.0,0.0,64.15,0,20
3192.0,1.0,0.0,106.4,0,30
2477.75,0.0,0.0,45.05,0,55
3977.2,0.0,0.0,65.2,1,61
19.95,1.0,0.0,19.95,0,1
5081.4,0.0,0.0,94.1,1,54
700.0,1.0,0.0,70.0,0,10
2210.0,1.0,0.0,55.25,0,40
4036.65,1.0,0.0,79.15,0,51
7596.0,0.0,1.0,105.5,0,72
6352.0,0.0,1.0,99.25,1,64
1861.2,0.0,1.0,25.85,0,72
1036.15,0.0,0.0,19.55,0,53
74.25,1.0,0.0,24.75,0,3
70.05,1.0,0.0,70.05,0,1
1092.65,1.0,0.0,84.05,0,13
1979.25,1.0,0.0,50.75,1,39
698.85,1.0,0.0,77.65,0,9
555.5,0.0,1.0,25.25,0,22
5348.7,1.0,0.0,99.05,1,54
1032.4,0.0,0.0,35.6,0,29
8481.6,0.0,0.0,117.8,1,72
5727.599999999999,0.0,1.0,79.55,1,72
5148.849999999999,1.0,0.0,109.55,1,47
1397.2,1.0,0.0,49.9,0,28
91.2,1.0,0.0,30.4,0,3
3757.500000000001,0.0,1.0,75.15,1,50
69.8,1.0,0.0,69.8,0,1
189.9,1.0,0.0,94.95,1,2
141.4,1.0,0.0,70.7,0,2
7665.0,0.0,0.0,109.5,1,70
4454.849999999999,1.0,0.0,87.35,1,51
6782.75,1.0,0.0,104.35,1,65
90.55,1.0,0.0,90.55,0,1
391.95,1.0,0.0,30.15,0,13
985.0,1.0,0.0,98.5,0,10
1116.5,0.0,1.0,20.3,0,55
495.25,1.0,0.0,70.75,0,7
58.35,0.0,0.0,19.45,0,3
1550.2,0.0,0.0,33.7,1,46
4242.0,0.0,0.0,75.75,0,56
7021.099999999999,0.0,1.0,115.1,1,61
4849.0,1.0,0.0,93.25,0,52
2880.25,1.0,0.0,70.25,0,41
1734.0,0.0,1.0,25.5,0,68
3212.35,0.0,0.0,78.35,1,41
3482.5000000000005,0.0,0.0,69.65,1,50
8175.650000000001,0.0,1.0,115.15,1,71
1827.1,1.0,0.0,83.05,0,22
1150.5,0.0,1.0,19.5,0,59
418.8,1.0,0.0,69.8,0,6
808.5,0.0,1.0,24.5,0,33
409.7000000000001,1.0,0.0,24.1,0,17
2920.4,1.0,0.0,59.6,0,49
5914.8,0.0,1.0,82.15,1,72
1707.65,1.0,0.0,100.45,1,17
972.75,0.0,0.0,64.85,1,15
157.2,1.0,0.0,19.65,0,8
1431.1,1.0,0.0,65.05,1,22
1272.45,0.0,1.0,24.95,0,51
3940.95,1.0,0.0,91.65,1,43
75.30000000000001,1.0,0.0,25.1,0,3
5016.0,1.0,0.0,104.5,1,48
2067.2,0.0,0.0,60.8,1,34
4589.95,0.0,0.0,111.95,1,41
7527.45,0.0,0.0,112.35,1,67
1442.1,1.0,0.0,75.9,0,19
6277.950000000001,0.0,0.0,99.65,0,63
1533.6,1.0,0.0,85.2,0,18
20.65,1.0,0.0,20.65,0,1
1034.0,1.0,0.0,94.0,0,11
2712.0,0.0,0.0,90.4,1,30
1723.85,1.0,0.0,74.95,0,23
5462.599999999999,1.0,0.0,105.05,1,52
258.05,1.0,0.0,19.85,0,13
3420.9,0.0,1.0,63.35,1,54
47.95,1.0,0.0,47.95,0,1
5688.200000000001,0.0,0.0,83.65,0,68
193.2,1.0,0.0,64.4,0,3
68.5,1.0,0.0,68.5,0,1
2130.1,1.0,0.0,62.65,0,34
3241.3500000000004,0.0,1.0,66.15,0,49
451.95,0.0,1.0,19.65,0,23
1405.8,0.0,1.0,19.8,0,71
3900.8,1.0,0.0,84.8,1,46
5412.5,0.0,0.0,108.25,1,50
45.3,1.0,0.0,45.3,0,1
1916.4,1.0,0.0,79.85,0,24
7799.6,0.0,1.0,114.7,1,68
647.9,0.0,1.0,20.9,0,31
3190.4,0.0,1.0,49.85,1,64
1221.5,1.0,0.0,87.25,1,14
3050.3,1.0,0.0,51.7,0,59
6537.599999999999,0.0,1.0,90.8,1,72
392.4,1.0,0.0,98.1,1,4
2689.6,0.0,0.0,84.05,0,32
4370.4,1.0,0.0,91.05,1,48
7894.8,0.0,1.0,109.65,1,72
269.54999999999995,1.0,0.0,89.85,0,3
6904.8,0.0,1.0,95.9,0,72
1517.4,1.0,0.0,84.3,0,18
4543.2,0.0,1.0,63.1,1,72
2750.4,1.0,0.0,85.95,0,32
1066.0,1.0,0.0,82.0,0,13
208.6,1.0,0.0,29.8,0,7
335.4,1.0,0.0,55.9,0,6
220.8,1.0,0.0,55.2,0,4
265.85,1.0,0.0,20.45,0,13
6659.2,0.0,1.0,104.05,0,64
1198.5,1.0,0.0,70.5,0,17
2034.0,1.0,0.0,50.85,0,40
556.05,1.0,0.0,50.55,0,11
99.75,1.0,0.0,19.95,0,5
1968.8,1.0,0.0,85.6,0,23
5219.0,0.0,0.0,76.75,1,68
79.15,1.0,0.0,79.15,0,1
6303.599999999999,0.0,1.0,87.55,1,72
2342.7000000000003,0.0,0.0,41.1,1,57
6963.0,0.0,1.0,116.05,1,60
268.20000000000005,1.0,0.0,44.7,0,6
4972.0,1.0,0.0,90.4,1,55
7927.2,0.0,1.0,110.1,0,72
4756.5,0.0,1.0,67.95,0,70
1519.8000000000002,1.0,0.0,89.4,1,17
539.1,1.0,0.0,59.9,0,9
3085.5,0.0,1.0,60.5,0,51
4683.3,0.0,1.0,69.9,1,67
75.8,1.0,0.0,75.8,0,1
75.75,1.0,0.0,25.25,0,3
305.70000000000005,1.0,0.0,50.95,0,6
655.0,1.0,0.0,65.5,0,10
1807.05,1.0,0.0,86.05,0,21
1223.3,1.0,0.0,94.1,1,13
3835.2,0.0,1.0,75.2,0,51
518.75,0.0,1.0,20.75,0,25
1412.9,0.0,1.0,19.9,0,71
224.25,1.0,0.0,74.75,1,3
79.5,1.0,0.0,79.5,0,1
6441.5,1.0,0.0,99.1,1,65
4709.25,0.0,0.0,72.45,1,65
1561.6,0.0,0.0,24.4,0,64
2682.8,0.0,0.0,70.6,0,38
6148.8,0.0,0.0,109.8,1,56
1422.0,0.0,1.0,19.75,0,72
624.6,1.0,0.0,69.4,0,9
771.4,0.0,1.0,20.3,0,38
2415.6,1.0,0.0,54.9,0,44
5708.400000000001,0.0,1.0,80.4,1,71
5680.05,1.0,0.0,99.65,0,57
2109.15,1.0,0.0,49.05,1,43
340.85,0.0,0.0,20.05,0,17
607.6,1.0,0.0,86.8,0,7
159.5,1.0,0.0,79.75,0,2
1245.0,0.0,1.0,24.9,0,50
5950.8,0.0,1.0,82.65,1,72
1156.35,0.0,1.0,88.95,1,13
1322.4,1.0,0.0,69.6,0,19
637.5,0.0,1.0,21.25,0,30
6174.1,0.0,0.0,106.45,1,58
144.54999999999998,0.0,0.0,20.65,0,7
1127.5,0.0,1.0,20.5,0,55
292.5,0.0,0.0,19.5,0,15
6041.799999999999,0.0,1.0,88.85,1,68
5405.4,1.0,0.0,100.1,0,54
1206.25,1.0,0.0,48.25,1,25
84.3,1.0,0.0,84.3,0,1
1490.4,0.0,1.0,20.7,0,72
4529.700000000001,0.0,1.0,71.9,1,63
850.5,0.0,0.0,20.25,0,42
1356.05,1.0,0.0,36.65,1,37
81.4,1.0,0.0,20.35,0,4
252.85,0.0,0.0,19.45,0,13
62.55,1.0,0.0,20.85,0,3
50.8,1.0,0.0,50.8,0,1
6116.6,0.0,1.0,89.95,1,68
596.5,1.0,0.0,59.65,0,10
5049.900000000001,0.0,0.0,81.45,0,62
975.1,0.0,1.0,19.9,0,49
917.7,0.0,1.0,19.95,0,46
3322.8,0.0,1.0,63.9,1,52
2130.7000000000003,1.0,0.0,81.95,0,26
159.6,1.0,0.0,19.95,0,8
151.1,1.0,0.0,75.55,0,2
1359.3,0.0,1.0,19.7,0,69
116.6,1.0,0.0,29.15,0,4
834.9000000000001,1.0,0.0,75.9,0,11
442.8,1.0,0.0,49.2,0,9
1996.65,1.0,0.0,68.85,1,29
5595.0,1.0,0.0,93.25,0,60
830.25,1.0,0.0,30.75,0,27
1117.2,0.0,1.0,19.6,0,57
73.6,1.0,0.0,73.6,0,1
91.7,1.0,0.0,91.7,0,1
734.45,0.0,1.0,19.85,0,37
4665.599999999999,0.0,1.0,64.8,1,72
2825.65,1.0,0.0,91.15,0,31
3091.4,1.0,0.0,59.45,1,52
2829.6000000000004,0.0,0.0,58.95,0,48
1963.5,1.0,0.0,89.25,0,22
975.0,1.0,0.0,75.0,0,13
481.5,0.0,1.0,80.25,1,6
375.55,1.0,0.0,53.65,0,7
7739.0,0.0,1.0,109.0,1,71
208.95,1.0,0.0,69.65,0,3
3091.2000000000003,0.0,0.0,64.4,1,48
493.2,1.0,0.0,54.8,0,9
516.25,1.0,0.0,73.75,0,7
630.0,1.0,0.0,35.0,0,18
662.75,1.0,0.0,60.25,0,11
767.6999999999999,1.0,0.0,85.3,1,9
792.5,1.0,0.0,79.25,0,10
20.2,1.0,0.0,20.2,0,1
2208.7000000000003,1.0,0.0,84.95,0,26
307.3,1.0,0.0,43.9,0,7
4802.400000000001,0.0,1.0,104.4,1,46
697.95,0.0,1.0,25.85,0,27
69.65,1.0,0.0,69.65,0,1
2232.0,1.0,0.0,55.8,0,40
3684.8,1.0,0.0,75.2,0,49
7374.6,0.0,0.0,108.45,1,68
1037.7,1.0,0.0,57.65,0,18
2972.2000000000003,1.0,0.0,106.15,1,28
7246.8,0.0,1.0,100.65,1,72
5266.900000000001,0.0,1.0,84.95,0,62
848.3,0.0,1.0,24.95,0,34
2559.9,0.0,0.0,55.65,0,46
2532.7000000000003,0.0,0.0,81.7,0,31
2713.5,0.0,0.0,100.5,1,27
1633.5,1.0,0.0,54.45,0,30
948.2,1.0,0.0,86.2,0,11
5060.0,0.0,0.0,110.0,1,46
2206.6,1.0,0.0,50.15,0,44
2843.4,0.0,0.0,67.7,0,42
891.9,1.0,0.0,49.55,1,18
970.0,0.0,1.0,19.4,0,50
354.90000000000003,1.0,0.0,50.7,0,7
5933.400000000001,0.0,1.0,89.9,1,66
1190.8,1.0,0.0,45.8,0,26
69.1,1.0,0.0,69.1,0,1
6241.05,0.0,1.0,93.15,1,67
2613.0,1.0,0.0,100.5,1,26
4919.2,1.0,0.0,94.6,1,52
919.2,1.0,0.0,76.6,0,12
728.5,1.0,0.0,72.85,0,10
43.95,1.0,0.0,43.95,0,1
3170.15,1.0,0.0,67.45,1,47
5155.650000000001,0.0,1.0,90.45,0,57
70.85,1.0,0.0,70.85,0,1
8193.6,0.0,1.0,113.8,1,72
1539.0000000000002,0.0,0.0,34.2,0,45
769.5,0.0,0.0,20.25,0,38
90.1,1.0,0.0,90.1,0,1
1374.4499999999998,0.0,0.0,80.85,1,17
4510.55,0.0,1.0,76.45,1,59
1520.25,1.0,0.0,101.35,1,15
2329.6,0.0,0.0,72.8,0,32
840.65,0.0,1.0,19.55,0,43
1750.15,0.0,1.0,24.65,0,71
6191.1,0.0,0.0,114.65,1,54
405.0,1.0,0.0,81.0,0,5
273.7,0.0,0.0,19.55,0,14
6209.3,1.0,0.0,100.15,1,62
6490.8,0.0,1.0,90.15,1,72
4548.599999999999,0.0,0.0,108.3,1,42
140.3,1.0,0.0,70.15,0,2
1850.4,0.0,1.0,25.7,0,72
753.0,0.0,1.0,25.1,0,30
3884.0,1.0,0.0,97.1,0,40
876.2499999999999,0.0,1.0,35.05,0,25
4358.25,0.0,0.0,67.05,1,65
285.6,0.0,1.0,20.4,0,14
703.5,0.0,0.0,20.1,0,35
2107.5,0.0,0.0,70.25,1,30
2593.5,0.0,0.0,86.45,1,30
6419.2,0.0,0.0,100.3,0,64
6411.3,0.0,1.0,90.3,1,71
110.55,1.0,0.0,36.85,0,3
598.8,1.0,0.0,74.85,0,8
1287.0,1.0,0.0,99.0,0,13
1202.4,0.0,0.0,25.05,0,48
2215.2000000000003,0.0,0.0,85.2,1,26
2748.6,0.0,0.0,76.35,1,36
3517.4999999999995,0.0,1.0,70.35,0,50
2712.15,0.0,0.0,55.35,0,49
4323.65,0.0,0.0,100.55,1,43
154.8,1.0,0.0,19.35,0,8
122.4,1.0,0.0,61.2,0,2
4542.1,1.0,0.0,85.7,1,53
6201.6,0.0,0.0,96.9,0,64
943.5,1.0,0.0,55.5,0,17
1033.5,0.0,1.0,19.5,0,53
50.7,1.0,0.0,50.7,0,1
4785.6,0.0,0.0,99.7,1,48
308.0,1.0,0.0,38.5,0,8
911.0,1.0,0.0,91.1,1,10
3232.0,0.0,0.0,80.8,1,40
2355.2,0.0,1.0,73.6,1,32
3876.55,1.0,0.0,94.55,0,41
2506.25,1.0,0.0,100.25,0,25
1960.2,1.0,0.0,89.1,0,22
1832.4,0.0,1.0,25.45,0,72
590.4000000000001,0.0,0.0,24.6,0,24
1450.8000000000002,1.0,0.0,60.45,0,24
4777.6,1.0,0.0,74.65,1,64
323.85,1.0,0.0,107.95,1,3
49.8,1.0,0.0,49.8,0,1
6892.200000000001,1.0,0.0,109.4,1,63
694.85,1.0,0.0,53.45,1,13
1100.0,1.0,0.0,55.0,1,20
4654.8,1.0,0.0,86.2,1,54
744.8000000000001,0.0,0.0,19.6,0,38
69.75,1.0,0.0,69.75,0,1
2941.3,0.0,1.0,43.9,0,67
5324.0,1.0,0.0,96.8,0,55
3399.9500000000003,0.0,0.0,64.15,0,53
756.9000000000001,0.0,1.0,26.1,0,29
779.8000000000001,0.0,0.0,55.7,0,14
2896.8,0.0,0.0,60.35,1,48
3338.4,0.0,0.0,69.55,1,48
59.55,1.0,0.0,59.55,0,1
1093.4,0.0,0.0,24.85,0,44
4317.75,1.0,0.0,95.95,1,45
4135.599999999999,1.0,0.0,73.85,0,56
435.4,1.0,0.0,31.1,0,14
142.6,1.0,0.0,71.3,0,2
1947.6,0.0,0.0,54.1,1,36
197.5,1.0,0.0,39.5,1,5
4236.599999999999,0.0,1.0,61.4,0,69
6705.3,0.0,1.0,108.15,1,62
19.9,1.0,0.0,19.9,0,1
2210.0,1.0,0.0,65.0,0,34
1292.0,1.0,0.0,80.75,0,16
263.2,0.0,1.0,18.8,0,14
4799.55,0.0,0.0,97.95,0,49
160.5,1.0,0.0,80.25,0,2
497.9,0.0,1.0,19.15,0,26
2109.8,1.0,0.0,95.9,0,22
2438.7000000000003,0.0,0.0,73.9,1,33
78.0,0.0,1.0,19.5,0,4
373.35,0.0,1.0,19.65,0,19
5104.349999999999,0.0,1.0,89.55,1,57
4403.849999999999,0.0,0.0,86.35,0,51
44.15,1.0,0.0,44.15,0,1
271.20000000000005,1.0,0.0,90.4,1,3
20.2,0.0,0.0,20.2,0,1
688.5,0.0,0.0,45.9,1,15
4147.0,0.0,1.0,79.75,0,52
5616.8,0.0,0.0,100.3,0,56
230.85,1.0,0.0,76.95,0,3
920.4,0.0,0.0,35.4,1,26
7534.4,0.0,1.0,110.8,1,68
202.2,1.0,0.0,50.55,0,4
1839.6,0.0,1.0,25.55,0,72
4238.0,0.0,0.0,105.95,1,40
6567.0,1.0,0.0,99.5,1,66
19.85,0.0,0.0,19.85,0,1
1995.0,1.0,0.0,105.0,0,19
821.1,0.0,0.0,19.55,0,42
3321.8,1.0,0.0,97.7,0,34
81.1,1.0,0.0,81.1,0,1
6386.400000000001,0.0,1.0,88.7,1,72
1012.35,0.0,0.0,19.85,0,51
4699.75,1.0,0.0,85.45,1,55
6761.7,0.0,0.0,102.45,1,66
2701.5,1.0,0.0,90.05,0,30
3065.1000000000004,0.0,0.0,90.15,0,34
4276.25,1.0,0.0,77.75,1,55
5135.4,0.0,1.0,95.1,1,54
2240.1,1.0,0.0,39.3,0,57
817.8499999999999,1.0,0.0,74.35,0,11
39.3,1.0,0.0,19.65,0,2
277.4,1.0,0.0,69.35,0,4
6548.400000000001,0.0,1.0,90.95,1,72
962.4,0.0,1.0,20.05,0,48
536.9,0.0,0.0,20.65,0,26
297.0,1.0,0.0,19.8,0,15
1248.0,1.0,0.0,83.2,0,15
6556.8,0.0,0.0,102.45,1,64
7898.75,0.0,1.0,111.25,1,71
4334.4,0.0,0.0,68.8,1,63
19.9,1.0,0.0,19.9,0,1
6681.6,0.0,0.0,104.4,0,64
3417.75,1.0,0.0,75.95,1,45
78.4,1.0,0.0,19.6,0,4
2786.9,1.0,0.0,89.9,1,31
7480.0,0.0,1.0,110.0,1,68
2043.75,1.0,0.0,81.75,1,25
1782.0,0.0,1.0,24.75,0,72
2008.8,0.0,0.0,55.8,1,36
44.0,1.0,0.0,44.0,0,1
0.0,0.0,1.0,25.35,0,0
495.0,0.0,1.0,19.8,0,25
153.6,0.0,0.0,19.2,0,8
2778.7,0.0,0.0,75.1,0,37
379.0,1.0,0.0,94.75,1,4
2319.8,0.0,0.0,82.85,0,28
1679.8,0.0,1.0,45.4,0,37
163.6,1.0,0.0,20.45,0,8
48.75,1.0,0.0,48.75,0,1
501.25,1.0,0.0,20.05,0,25
2557.1,1.0,0.0,98.35,1,26
727.65,1.0,0.0,80.85,0,9
2158.8,1.0,0.0,102.8,1,21
1517.15,1.0,0.0,79.85,1,19
604.8000000000001,1.0,0.0,33.6,1,18
3460.8,1.0,0.0,108.15,0,32
796.9499999999999,1.0,0.0,34.65,0,23
4125.0,0.0,0.0,75.0,0,55
1137.35,0.0,1.0,26.45,0,43
89.4,1.0,0.0,44.7,0,2
413.75,1.0,0.0,82.75,1,5
859.6,0.0,1.0,61.4,0,14
245.2,1.0,0.0,61.3,0,4
178.2,1.0,0.0,44.55,0,4
241.2,1.0,0.0,20.1,0,12
5878.6,0.0,0.0,86.45,1,68
856.0,1.0,0.0,85.6,0,10
5027.049999999999,0.0,0.0,94.85,1,53
5874.0,0.0,0.0,89.0,0,66
523.8,1.0,0.0,19.4,0,27
2706.4,1.0,0.0,79.6,0,34
932.8,1.0,0.0,84.8,0,11
1635.2,0.0,1.0,25.55,0,64
1064.7,1.0,0.0,81.9,0,13
60.6,1.0,0.0,20.2,0,3
2149.2,1.0,0.0,89.55,1,24
4240.05,0.0,1.0,61.45,0,69
1910.0,1.0,0.0,95.5,1,20
2150.4,1.0,0.0,44.8,0,48
707.85,1.0,0.0,54.45,0,13
427.75,1.0,0.0,85.55,0,5
349.75,1.0,0.0,69.95,0,5
74.3,1.0,0.0,74.3,0,1
2832.0,1.0,0.0,94.4,0,30
1309.75,1.0,0.0,100.75,0,13
5715.7,0.0,0.0,93.7,0,61
81.8,1.0,0.0,20.45,0,4
552.0,1.0,0.0,55.2,1,10
2556.0,0.0,0.0,63.9,0,40
2848.75,1.0,0.0,66.25,0,43
29.85,1.0,0.0,29.85,0,1
625.5,1.0,0.0,69.5,1,9
69.85,1.0,0.0,69.85,0,1
384.75,0.0,0.0,20.25,0,19
676.8000000000001,1.0,0.0,75.2,0,9
730.35,1.0,0.0,81.15,0,9
360.9,0.0,0.0,20.05,0,18
7081.900000000001,0.0,0.0,105.7,1,67
569.4,0.0,0.0,43.8,0,13
350.25,1.0,0.0,70.05,1,5
3626.7,1.0,0.0,109.9,1,33
4036.2,0.0,1.0,65.1,0,62
7239.599999999999,0.0,1.0,100.55,0,72
676.0,1.0,0.0,84.5,0,8
46.0,1.0,0.0,46.0,0,1
4184.4,1.0,0.0,95.1,1,44
1643.0500000000002,0.0,0.0,96.65,1,17
3001.5,1.0,0.0,100.05,1,30
1794.0,0.0,1.0,26.0,0,69
1143.1,1.0,0.0,49.7,1,23
172.4,1.0,0.0,86.2,1,2
135.0,1.0,0.0,45.0,0,3
2239.5,0.0,0.0,74.65,1,30
43.85,1.0,0.0,43.85,0,1
801.2,1.0,0.0,100.15,0,8
4894.05,0.0,0.0,82.95,1,59
359.1,1.0,0.0,51.3,0,7
3520.55,1.0,0.0,95.15,1,37
5350.8,0.0,0.0,109.2,1,49
2129.4,1.0,0.0,81.9,1,26
79.55,1.0,0.0,79.55,0,1
7064.900000000001,0.0,1.0,113.95,1,62
332.35,0.0,0.0,19.55,0,17
3420.0,1.0,0.0,95.0,0,36
656.0,0.0,1.0,20.5,0,32
39.9,0.0,0.0,19.95,0,2
579.0,0.0,1.0,19.3,0,30
2228.1,1.0,0.0,106.1,1,21
6999.3,0.0,1.0,106.05,1,66
2571.2,1.0,0.0,80.35,0,32
241.2,1.0,0.0,80.4,0,3
1393.8,0.0,1.0,20.2,0,69
1101.0,1.0,0.0,110.1,1,10
69.25,1.0,0.0,69.25,0,1
6254.85,0.0,1.0,90.65,1,69
377.2,1.0,0.0,94.3,0,4
4177.8,0.0,1.0,63.3,1,66
845.25,1.0,0.0,24.15,0,35
2301.2,1.0,0.0,104.6,0,22
1067.0,0.0,1.0,19.4,0,55
727.1999999999999,1.0,0.0,80.8,0,9
4939.0,1.0,0.0,89.8,0,55
3817.8,0.0,1.0,106.05,1,36
2199.15,1.0,0.0,81.45,0,27
7148.900000000001,0.0,1.0,106.7,0,67
5481.0,0.0,0.0,101.5,0,54
2418.0,0.0,1.0,39.0,0,62
2912.0,0.0,0.0,52.0,0,56
3733.2,1.0,0.0,109.8,1,34
2842.9500000000003,1.0,0.0,86.15,0,33
469.5,1.0,0.0,93.9,0,5
313.6,1.0,0.0,19.6,0,16
3020.9,1.0,0.0,88.85,0,34
6119.0,0.0,0.0,105.5,0,58
4676.099999999999,0.0,0.0,70.85,1,66
745.55,0.0,0.0,20.15,0,37
273.0,1.0,0.0,45.5,0,6
4823.0,0.0,1.0,74.2,1,65
1042.95,0.0,1.0,20.45,0,51
90.7,1.0,0.0,45.35,0,2
1230.3,1.0,0.0,68.35,1,18
3085.5,0.0,0.0,60.5,0,51
182.25,1.0,0.0,20.25,0,9
1495.5,1.0,0.0,99.7,0,15
7599.599999999999,0.0,1.0,105.55,1,72
232.2,0.0,1.0,19.35,0,12
2376.0,0.0,1.0,39.6,1,60
620.8,1.0,0.0,19.4,0,32
483.0,1.0,0.0,80.5,0,6
3900.0,0.0,0.0,100.0,1,39
149.5,1.0,0.0,74.75,0,2
5612.55,0.0,0.0,79.05,0,71
60.15,1.0,0.0,60.15,0,1
160.4,1.0,0.0,80.2,0,2
7898.400000000001,0.0,1.0,109.7,1,72
2812.6,0.0,0.0,68.6,1,41
523.9499999999999,1.0,0.0,74.85,0,7
3309.25,1.0,0.0,94.55,0,35
2493.9500000000003,1.0,0.0,80.45,0,31
1100.25,0.0,1.0,24.45,0,45
1400.25,1.0,0.0,93.35,0,15
541.35,0.0,0.0,20.05,0,27
2811.7000000000003,0.0,0.0,90.7,1,31
2726.5,0.0,0.0,66.5,0,41
357.2,0.0,0.0,18.8,0,19
1465.0,1.0,0.0,58.6,1,25
1580.25,1.0,0.0,105.35,1,15
143.3,1.0,0.0,71.65,0,2
603.0,1.0,0.0,50.25,0,12
1825.05,1.0,0.0,79.35,1,23
437.8,1.0,0.0,19.9,0,22
7139.05,0.0,0.0,100.55,0,71
3039.0,1.0,0.0,101.3,0,30
44.9,1.0,0.0,44.9,0,1
385.0,1.0,0.0,19.25,0,20
55.55,1.0,0.0,55.55,0,1
5800.4,0.0,1.0,85.3,1,68
278.6,1.0,0.0,19.9,0,14
39.7,0.0,0.0,19.85,0,2
2658.1,1.0,0.0,69.95,1,38
353.7,0.0,0.0,19.65,0,18
3234.85,1.0,0.0,104.35,0,31
4547.55,0.0,1.0,64.05,1,71
7363.3,0.0,0.0,109.9,1,67
6645.599999999999,0.0,1.0,92.3,1,72
3403.2,1.0,0.0,106.35,1,32
323.2,1.0,0.0,80.8,0,4
1380.0,0.0,0.0,60.0,0,23
4451.7,1.0,0.0,67.45,1,66
5979.3,1.0,0.0,104.9,0,57
3227.4,0.0,0.0,89.65,1,36
326.95,1.0,0.0,25.15,0,13
749.6999999999999,1.0,0.0,83.3,0,9
404.25,1.0,0.0,80.85,0,5
5772.05,0.0,1.0,86.15,1,67
69.9,1.0,0.0,69.9,0,1
299.2,1.0,0.0,74.8,1,4
70.3,1.0,0.0,70.3,0,1
606.0500000000001,1.0,0.0,19.55,0,31
129.89999999999998,1.0,0.0,43.3,0,3
315.6,1.0,0.0,78.9,0,4
3135.0,1.0,0.0,95.0,1,33
1458.6999999999998,0.0,1.0,25.15,0,58
635.0,1.0,0.0,25.4,0,25
304.2,1.0,0.0,76.05,0,4
4776.150000000001,0.0,0.0,93.65,1,51
477.85,1.0,0.0,25.15,0,19
484.55,1.0,0.0,44.05,0,11
1352.4,1.0,0.0,56.35,0,24
1334.7,1.0,0.0,74.15,0,18
97.0,1.0,0.0,24.25,0,4
937.2,1.0,0.0,78.1,0,12
1675.8,1.0,0.0,88.2,0,19
2994.6,1.0,0.0,96.6,1,31
3907.05,0.0,0.0,64.05,0,61
557.6,1.0,0.0,69.7,0,8
4272.8,0.0,0.0,87.2,1,49
255.0,1.0,0.0,51.0,0,5
2570.75,0.0,0.0,73.45,0,35
8095.5,0.0,0.0,115.65,1,70
101.45,1.0,0.0,101.45,1,1
2715.6,1.0,0.0,87.6,1,31
965.9,1.0,0.0,74.3,1,13
1422.4,0.0,0.0,50.8,1,28
3517.4999999999995,1.0,0.0,70.35,0,50
441.1,0.0,0.0,20.05,0,22
2185.2000000000003,0.0,0.0,60.7,1,36
4240.0,0.0,0.0,106.0,1,40
951.9,1.0,0.0,50.1,0,19
323.4,1.0,0.0,80.85,0,4
3025.75,1.0,0.0,86.45,0,35
1378.0,1.0,0.0,68.9,0,20
224.4,0.0,1.0,20.4,0,11
182.25,0.0,0.0,20.25,0,9
7029.0,0.0,1.0,99.0,1,71
1427.1,0.0,1.0,20.1,0,71
8033.650000000001,0.0,1.0,113.15,1,71
2455.2000000000003,0.0,1.0,79.2,1,31
69.6,1.0,0.0,69.6,0,1
2340.5,0.0,0.0,75.5,1,31
70.9,1.0,0.0,70.9,0,1
69.4,1.0,0.0,69.4,0,1
5339.900000000001,0.0,1.0,79.7,1,67
4063.5,1.0,0.0,94.5,0,43
1817.55,1.0,0.0,86.55,1,21
6487.349999999999,1.0,0.0,106.35,1,61
1774.8,0.0,1.0,24.65,0,72
152.39999999999998,0.0,1.0,25.4,0,6
928.25,0.0,1.0,19.75,0,47
490.8,0.0,0.0,20.45,0,24
3174.6000000000004,0.0,0.0,81.4,0,39
1644.5,0.0,1.0,25.3,0,65
